受信日：8/1-9/17,,,,,,,,,,,,
No,受付年度,受付課,受付番号,状態,受信日,情報名,登録地点,路線名,対応種別,完了年月日,緯度,経度
1480,2025,駿河道路整備課,1959,依頼済,2025年9月12日,舗装の傷み,静岡市駿河区登呂６丁目２,静岡下島線,舗装,,34.95361485,138.4059995
1481,2025,葵南道路整備課,1877,未対応,2025年9月12日,カーブミラー支障枝(葵0920),静岡市葵区長沼,長沼１１号線,,,34.98984116,138.409609
1482,2025,葵南道路整備課,1878,未対応,2025年9月12日,①街渠桝の清掃　②照明灯のプレート破損,静岡市葵区伝馬町5-1　地先,伝馬町東町線,,,34.97433707,138.3880361
1483,2025,清水道路整備課,1900,未対応,2025年9月12日,歩道に水溜り,静岡市清水区袖師町,島崎町６号線,,,35.02422914,138.4893721
1484,2025,駿河道路整備課,1957,依頼済,2025年9月12日,道路のへこみ,静岡市駿河区大谷,山脇大谷線,舗装,,34.9631355,138.4264821
1485,2025,清水道路整備課,1922,依頼済,2025年9月12日,落葉、除草,静岡市清水区三保,本村海岸１号線,,,35.01078237,138.5303098
1486,2025,葵南道路整備課,1876,未対応,2025年9月12日,【道路施設損傷事故】縁石にぶつけてしまった,静岡市葵区岳美３,南３号線,,,35.00822282,138.389669
1487,2025,駿河道路整備課,1954,依頼済,2025年9月12日,導流帯マークの撤去,静岡市駿河区宇津ノ谷,（市）藤枝静岡線,,,34.9370823,138.3065649
1488,2025,清水道路整備課,1898,依頼済,2025年9月12日,As穴,有東坂5-44,有東坂３号線,,,35.00639866,138.4643235
1489,2025,駿河道路整備課,1953,依頼済,2025年9月12日,【市民の声】不法投棄について,静岡市駿河区豊田３丁目１０,有東曲金４号線,側溝,,34.96580855,138.4122317
1490,2025,駿河道路整備課,1955,未対応,2025年9月12日,（台風１５号）側溝（集水マス）のフタをグレーチングにしてほしい,静岡市駿河区向敷地６丁目３,赤道、向敷地赤嶺２号線,,,34.95397723,138.3625164
1491,2025,駿河道路整備課,1952,依頼済,2025年9月12日,【台風15号関連】安倍川駅エスカレータ機械室に浸水,静岡市駿河区みずほ４丁目,安倍川駅歩行者専用道線,,,34.94122758,138.3642893
1492,2025,葵南道路整備課,1875,完了,2025年9月12日,カーブミラーの角度調整について(葵0685),静岡市葵区上沓谷町,鷹匠町上沓谷線,カーブミラー,2025年9月16日,34.98475252,138.3952996
1493,2025,清水道路整備課,1897,完了,2025年9月12日,道路(舗装の穴など),静岡県静岡市清水区桜橋町６－３３,桜橋町追分二丁目２号線,,2025年9月12日,35.01383,138.476693
1494,2025,葵北道路整備課,117,完了,2025年9月12日,土砂撤去依頼,静岡市葵区足久保奥組,赤道,,2025年9月12日,35.06645205,138.3346033
1495,2025,駿河道路整備課,1951,依頼済,2025年9月12日,街路樹の枝が折れている,静岡市駿河区高松,国道150号,その他,,34.94339965,138.4142628
1496,2025,駿河道路整備課,1950,対応中,2025年9月12日,【市民の声】,静岡市駿河区馬渕２丁目５,馬渕一丁目西島線,,,34.96708447,138.3866115
1497,2025,清水道路整備課,1895,未対応,2025年9月12日,道路補修　２か所,静岡市清水区南矢部,南矢部山ノ手２号線,,,34.99435748,138.4773927
1498,2025,清水道路整備課,1896,依頼済,2025年9月12日,倒木・枝が垂れている,静岡市清水区駒越,清水日本平線,,,34.9756235,138.4796479
1499,2025,葵南道路整備課,1871,未対応,2025年9月12日,除草,静岡市葵区古庄四丁目１８,沓谷古庄巴川排水路線,,,34.99493491,138.4148398
1500,2025,葵南道路整備課,1870,未対応,2025年9月12日,①インターロッキングの破損②乗入の設置要望,静岡市葵区安西一丁目87-2　地先,静岡環状線,,,34.97945044,138.3726704
1501,2025,駿河道路整備課,1949,未対応,2025年9月12日,柵が機能していない,静岡市駿河区丸子１丁目２,丸子佐渡２号線,,,34.94814187,138.357898
1502,2025,清水道路整備課,1894,完了,2025年9月12日,道路の種類を教えてほしい,静岡市清水区梅ヶ谷97-1,私道？,,2025年9月12日,35.03525606,138.4490338
1503,2025,葵南道路整備課,1869,完了,2025年9月12日,杭の様なものが設置された,静岡市葵区鷹匠三丁目１,鷹匠町上沓谷線,その他,2025年9月12日,34.97973821,138.3883303
1504,2025,駿河道路整備課,1948,未対応,2025年9月12日,家が揺れる,静岡市駿河区東新田３丁目２４,丸子新田広野三丁目線,,,34.94320653,138.3700724
1505,2025,駿河道路整備課,1946,完了,2025年9月12日,舗装劣化及び穴補修,静岡市駿河区有東１丁目１７,有東小黒八丁目線,As穴,2025年9月12日,34.96719626,138.4056593
1506,2025,駿河道路整備課,1947,完了,2025年9月12日,落下物,静岡市駿河区中村町27-1,中野小鹿線,その他,2025年9月17日,34.95381672,138.3941913
1507,2025,清水道路整備課,1893,依頼済,2025年9月12日,【台風15号№97】路肩決壊、崩土,静岡市清水区馬走,馬走４号線,,,34.99020736,138.4624832
1508,2025,清水道路整備課,1892,未対応,2025年9月12日,道路冠水調査,静岡市清水区港町２丁目１０,国道149号,,,35.00850005,138.493546
1509,2025,清水道路整備課,1891,未対応,2025年9月12日,【道路緊急ダイアル】倒竹（３回目）,静岡市清水区清地４４０－８,清水富士宮線,その他,,35.10655184,138.4903922
1510,2025,清水道路整備課,1890,依頼済,2025年9月12日,舗装損傷,静岡市清水区日の出町１,国道149号,,,35.00696224,138.4943187
1511,2025,清水道路整備課,1888,依頼済,2025年9月12日,歩道の雑草,静岡市清水区幸町３,国道150号、清開妙音寺線,除草,,34.99996553,138.4948335
1512,2025,葵南道路整備課,1866,完了,2025年9月12日,構造物（動く歩道）の停止,静岡市葵区長沼,,構造物,2025年9月12日,34.98454815,138.4137371
1513,2025,葵南道路整備課,1892,未対応,2025年9月13日,道路(舗装の穴など),静岡県静岡市葵区相生町９－５,鷹匠町音羽町２号線,舗装,,34.97873389,138.3927139
1514,2025,葵南道路整備課,1891,完了,2025年9月13日,照明灯(昼間に点いている・不点灯など)→通学路防犯灯,静岡県静岡市葵区平柳,山脇大谷線,照明,2025年9月16日,35.01703561,138.3946808
1515,2025,清水道路整備課,1919,未対応,2025年9月13日,事故設備損傷,静岡市清水区大平488,大平４号線（県道大向福士線）,事故,2025年9月16日,35.15711737,138.4272858
1516,2025,清水道路整備課,1921,依頼済,2025年9月13日,【台風15号No.101】倒木,静岡市清水区駒越,清水日本平線,,,34.97577116,138.4811651
1517,2025,清水道路整備課,1918,完了,2025年9月13日,倒木,静岡市清水区駒越2359-24,駒越山ノ手１７号線,その他,2025年9月13日,34.97581367,138.4796771
1518,2025,駿河道路整備課,1977,依頼済,2025年9月13日,防護柵などその他,静岡市駿河区東静岡２丁目４,東静岡南口９号線,除草,,34.98730578,138.4206405
1519,2025,葵南道路整備課,1885,対応中,2025年9月13日,土砂崩れ,静岡市葵区南沼上三丁目18-7,南沼上１号線,その他,,35.01616767,138.4132865
1520,2025,駿河道路整備課,1970,完了,2025年9月13日,側溝蓋,静岡市駿河区高松2852,敷地下島土地区画８号線,側溝,2025年9月13日,34.94551228,138.4187453
1521,2025,駿河道路整備課,1969,完了,2025年9月13日,枝の垂れ下がり,静岡市駿河区古宿,池田日本平線,その他,2025年9月13日,34.96752854,138.4580284
1522,2025,清水道路整備課,1917,完了,2025年9月13日,動物死骸,静岡市清水区新富町１２-25,新富町６号線,動物死骸,2025年9月13日,35.01532922,138.4813222
1523,2025,清水道路整備課,1916,完了,2025年9月13日,倒木,静岡市清水区谷津町２丁目,興津東町谷津町二丁目線,,2025年9月13日,35.07900589,138.5209181
1524,2025,清水道路整備課,1915,完了,2025年9月13日,倒木,静岡市清水区駒越,清水日本平線,その他,2025年9月13日,34.97684757,138.4861353
1525,2025,清水道路整備課,1926,未対応,2025年9月14日,道路(舗装の穴など),静岡県静岡市清水区富士見町７－１１,清水富士宮線,舗装,,35.01048678,138.4894057
1526,2025,葵南道路整備課,1887,完了,2025年9月14日,道路陥没→As穴,静岡市葵区東瀬名町1-43,平山草薙停車場線,As穴,2025年9月16日,35.00960467,138.4258149
1527,2025,駿河道路整備課,1974,完了,2025年9月14日,動物の死骸,静岡市駿河区大谷,山脇大谷線,動物死骸,2025年9月14日,34.95430167,138.428814
1528,2025,清水道路整備課,1960,未対応,2025年9月14日,【三保松原状況連絡票】 羽衣公園駐車場での事故について,静岡市清水区三保,三保３７号線,,,34.99642794,138.5227057
1529,2025,道路保全課,72,完了,2025年9月14日,猪の死骸,静岡市駿河区古宿,池田日本平線,動物死骸,2025年9月16日,34.9658925,138.4533515
1530,2025,駿河道路整備課,1972,完了,2025年9月14日,落下物,静岡市駿河区西脇1086-1,馬渕一丁目西島線,その他,2025年9月16日,34.95024175,138.3997371
1531,2025,清水道路整備課,1920,依頼済,2025年9月14日,倒木,静岡市清水区草薙１丁目１４-9,静清土地区画１５４号線,その他,,35.00143323,138.4434681
1532,2025,駿河道路整備課,1983,未対応,2025年9月14日,道路(舗装の穴など),静岡市駿河区上川原５,上川原鎌田土地区画１号線,,,34.9473423,138.3653288
1533,2025,駿河道路整備課,1982,未対応,2025年9月14日,道路(舗装の穴など),静岡県静岡市駿河区小鹿１０３４,河川 ?,,,34.96815918,138.4301608
1534,2025,葵南道路整備課,1894,未対応,2025年9月14日,道路(舗装の穴など),静岡県静岡市葵区坂本２４３,坂本川久保１号線,As穴,,35.057971,138.258114
1535,2025,駿河道路整備課,1971,完了,2025年9月14日,動物の死骸,静岡市駿河区向敷地４丁目１-19,奈良間手越線,動物死骸,2025年9月14日,34.96149121,138.3577667
1536,2025,葵南道路整備課,1893,完了,2025年9月14日,道路(舗装の穴など),静岡県静岡市葵区羽鳥本町５－２３,国道362号,As穴,2025年9月16日,34.98425459,138.3280256
1537,2025,葵南道路整備課,1886,完了,2025年9月14日,【道路施設損傷事故】カーブミラー,静岡市葵区羽鳥四丁目5-10,羽鳥建穂３号線,事故,2025年9月16日,34.982058,138.3408401
1538,2025,駿河道路整備課,1981,完了,2025年9月14日,道路(舗装の穴など),静岡県静岡市駿河区大谷駿河区大谷４６０５－１４,静岡大学２号線,,2025年9月17日,34.96403867,138.4290349
1539,2025,駿河道路整備課,1980,未対応,2025年9月14日,防護柵などその他,静岡県静岡市駿河区大谷５７６９,大谷宮川池ノ谷線,,,34.96038616,138.4343899
1540,2025,駿河道路整備課,1979,依頼済,2025年9月14日,道路(舗装の穴など),静岡県静岡市駿河区中島２５７９－４,中島２０号線,,,34.93308244,138.4009401
1541,2025,駿河道路整備課,1978,完了,2025年9月14日,側溝(破損・蓋のガタツキなど),静岡県静岡市駿河区中島２５８８－１,中島２０号線,,2025年9月18日,34.93315006,138.4012841
1542,2025,葵北道路整備課,119,対応中,2025年9月14日,落石,静岡市葵区井川,閑蔵線,その他,2025年9月14日,35.21065545,138.204749
1543,2025,清水道路整備課,1925,完了,2025年9月14日,道路(舗装の穴など),静岡県静岡市清水区興津中町８３０,興津中町東町１号線,,2025年9月16日,35.056569,138.53052
1544,2025,葵北道路整備課,118,完了,2025年9月14日,土砂崩れ,静岡市葵区牛妻,牛妻丹野１号線,その他,2025年9月14日,35.06429319,138.3743639
1545,2025,駿河道路整備課,1976,完了,2025年9月15日,動物の死骸,静岡市駿河区広野１丁目４-12,丸子新田広野三丁目線,動物死骸,2025年9月15日,34.93350241,138.3708912
1546,2025,清水道路整備課,1927,依頼済,2025年9月15日,側溝(破損・蓋のガタツキなど),静岡県静岡市清水区山原２１０－５２,山原３０号線,,,35.040496,138.466888
1547,2025,駿河道路整備課,1985,完了,2025年9月15日,側溝(破損・蓋のガタツキなど),静岡県静岡市駿河区池田１７６９－４１２,池田山団地２号線,舗装,2025年9月17日,34.98265448,138.4378134
1548,2025,駿河道路整備課,1984,完了,2025年9月15日,道路(舗装の穴など),静岡県静岡市駿河区池田１７６９－４００,池田山団地２号線,As穴,2025年9月17日,34.98221193,138.4382429
1549,2025,葵北道路整備課,120,完了,2025年9月15日,倒木,静岡市葵区田代,南アルプス公園線,その他,2025年9月15日,35.30898636,138.1844657
1550,2025,清水道路整備課,1923,完了,2025年9月15日,カラスの死骸,静岡市清水区押切1121-17,(市)押切２６号線,動物死骸,2025年9月15日,35.03072826,138.4498981
1551,2025,葵南道路整備課,1895,未対応,2025年9月15日,道路(舗装の穴など),静岡県静岡市葵区清閑町６－１１,吉野町清閑町線,As穴,,34.964639,138.378133
1552,2025,駿河道路整備課,1975,完了,2025年9月15日,落下物,静岡市駿河区稲川１丁目3-7,南安倍町稲川一丁目線,その他,2025年9月15日,34.96797964,138.3912342
1553,2025,葵南道路整備課,1913,完了,2025年9月16日,道路(舗装の穴など),静岡県静岡市葵区鷹匠一丁目４－15,鷹匠一丁目栄町線,As穴,2025年9月17日,34.97736946,138.387161
1554,2025,清水道路整備課,1948,依頼済,2025年9月16日,陥没,静岡市清水区折戸３丁目３,折戸一丁目四丁目線,,,34.98566946,138.5110338
1555,2025,駿河道路整備課,2015,依頼済,2025年9月16日,除草シートから草が出てきている。,静岡市駿河区向敷地５丁目１,手越向敷地１号線,,,34.96043989,138.3595728
1556,2025,駿河道路整備課,2017,対応中,2025年9月16日,安全対策,静岡市駿河区西島,中島西島下島線,,,34.9396706,138.4072081
1557,2025,清水道路整備課,1947,依頼済,2025年9月16日,側溝蓋が上がている,静岡市清水区中之郷１丁目９,静清土地区画１９８号線,その他,,34.99800346,138.4398173
